fips,area_name,avg_house_value,avg_realestate_taxes
38017,"Cass County, North Dakota",186854,2908
38019,"Cavalier County, North Dakota",110973,948
38021,"Dickey County, North Dakota",101719,1163
38023,"Divide County, North Dakota",111682,893
38025,"Dunn County, North Dakota",176404,861
38027,"Eddy County, North Dakota",85394,1043
38029,"Emmons County, North Dakota",125668,964
38031,"Foster County, North Dakota",122304,1263
38033,"Golden Valley County, North Dakota",134559,758
38035,"Grand Forks County, North Dakota",165281,2567
38037,"Grant County, North Dakota",136942,965
38039,"Griggs County, North Dakota",98005,1029
38041,"Hettinger County, North Dakota",102850,752
38043,"Kidder County, North Dakota",140777,1055
38045,"LaMoure County, North Dakota",121976,971
38047,"Logan County, North Dakota",91740,998
38049,"McHenry County, North Dakota",118975,917
38051,"McIntosh County, North Dakota",79845,878
38053,"McKenzie County, North Dakota",216554,1017
38055,"McLean County, North Dakota",142239,1054
38057,"Mercer County, North Dakota",138353,1301
38059,"Morton County, North Dakota",170128,2313
38061,"Mountrail County, North Dakota",185079,998
38063,"Nelson County, North Dakota",81921,688
38065,"Oliver County, North Dakota",146070,1070
38067,"Pembina County, North Dakota",95120,1048
38069,"Pierce County, North Dakota",103409,1232
38071,"Ramsey County, North Dakota",116785,1370
38073,"Ransom County, North Dakota",124022,1261
38075,"Renville County, North Dakota",126286,848
38077,"Richland County, North Dakota",126722,1657
38079,"Rolette County, North Dakota",105592,387
38081,"Sargent County, North Dakota",96143,1112
38083,"Sheridan County, North Dakota",129434,1037
38085,"Sioux County, North Dakota",126798,362
38087,"Slope County, North Dakota",202767,622
38089,"Stark County, North Dakota",190215,1885
38091,"Steele County, North Dakota",104207,967
38093,"Stutsman County, North Dakota",115549,1746
38095,"Towner County, North Dakota",76611,807
38097,"Traill County, North Dakota",132266,1420
38099,"Walsh County, North Dakota",89535,1005
38101,"Ward County, North Dakota",184792,1890
38103,"Wells County, North Dakota",97094,839
38105,"Williams County, North Dakota",199869,1657
39001,"Adams County, Ohio",119378,1037
39003,"Allen County, Ohio",135812,1656
39005,"Ashland County, Ohio",146260,1606
39007,"Ashtabula County, Ohio",129302,1692
39009,"Athens County, Ohio",134885,1686
39011,"Auglaize County, Ohio",147812,1718
39013,"Belmont County, Ohio",108824,1144
39015,"Brown County, Ohio",159715,1328
39017,"Butler County, Ohio",173030,2600
39019,"Carroll County, Ohio",152373,1379
39021,"Champaign County, Ohio",143697,1688
39023,"Clark County, Ohio",122562,1721
39025,"Clermont County, Ohio",177054,2561
39027,"Clinton County, Ohio",137993,1520
39029,"Columbiana County, Ohio",123522,1327
39031,"Coshocton County, Ohio",117119,1291
39033,"Crawford County, Ohio",101647,1295
39035,"Cuyahoga County, Ohio",158444,3348
39037,"Darke County, Ohio",130571,1350
39039,"Defiance County, Ohio",126788,1591
39041,"Delaware County, Ohio",277740,4992
39043,"Erie County, Ohio",156745,2136
39045,"Fairfield County, Ohio",180941,2557
39047,"Fayette County, Ohio",127530,1617
39049,"Franklin County, Ohio",177939,3632
39051,"Fulton County, Ohio",140706,2031
39053,"Gallia County, Ohio",116567,1167
39055,"Geauga County, Ohio",246145,3885
39057,"Greene County, Ohio",187716,3183
39059,"Guernsey County, Ohio",118859,1251
39061,"Hamilton County, Ohio",193942,3210
39063,"Hancock County, Ohio",146720,1824
39065,"Hardin County, Ohio",123491,1270
39067,"Harrison County, Ohio",103028,1026
39069,"Henry County, Ohio",138495,1746
39071,"Highland County, Ohio",121313,1339
39073,"Hocking County, Ohio",127666,1428
39075,"Holmes County, Ohio",179565,1994
39077,"Huron County, Ohio",133049,1481
39079,"Jackson County, Ohio",108330,1115
39081,"Jefferson County, Ohio",102425,994
39083,"Knox County, Ohio",155337,1960
39085,"Lake County, Ohio",168361,2848
39087,"Lawrence County, Ohio",129213,1038
39089,"Licking County, Ohio",165865,2433
39091,"Logan County, Ohio",137629,1643
39093,"Lorain County, Ohio",158878,2492
39095,"Lucas County, Ohio",129207,2481
39097,"Madison County, Ohio",182596,2250
39099,"Mahoning County, Ohio",119108,1767
39101,"Marion County, Ohio",114757,1376
39103,"Medina County, Ohio",199355,2946
39105,"Meigs County, Ohio",97444,894
39107,"Mercer County, Ohio",151456,1895
39109,"Miami County, Ohio",161203,1875
39111,"Monroe County, Ohio",117825,1004
39113,"Montgomery County, Ohio",131424,2664
39115,"Morgan County, Ohio",115475,1004
39117,"Morrow County, Ohio",162250,1760
39119,"Muskingum County, Ohio",126357,1522
39121,"Noble County, Ohio",98378,1015
39123,"Ottawa County, Ohio",167343,1852
39125,"Paulding County, Ohio",110707,1472
39127,"Perry County, Ohio",118953,1311
39129,"Pickaway County, Ohio",164849,1981
39131,"Pike County, Ohio",122371,1091
39133,"Portage County, Ohio",172507,2322
39135,"Preble County, Ohio",144816,1619
39137,"Putnam County, Ohio",142943,1572
39139,"Richland County, Ohio",118468,1724
39141,"Ross County, Ohio",124491,1397
39143,"Sandusky County, Ohio",131783,1495
39145,"Scioto County, Ohio",117547,1186
39147,"Seneca County, Ohio",115618,1325
39149,"Shelby County, Ohio",149102,1741
39151,"Stark County, Ohio",139058,1975
39153,"Summit County, Ohio",162678,2784
39155,"Trumbull County, Ohio",114656,1709
39157,"Tuscarawas County, Ohio",131371,1510
39159,"Union County, Ohio",209385,3211
39161,"Van Wert County, Ohio",122943,1343
39163,"Vinton County, Ohio",109742,1050
39165,"Warren County, Ohio",224624,3388
39167,"Washington County, Ohio",131190,1301
39169,"Wayne County, Ohio",155798,2035
39171,"Williams County, Ohio",116032,1520
39173,"Wood County, Ohio",164814,2467
39175,"Wyandot County, Ohio",123298,1163
40001,"Adair County, Oklahoma",102446,498
40003,"Alfalfa County, Oklahoma",97981,511
40005,"Atoka County, Oklahoma",126654,596
40007,"Beaver County, Oklahoma",116216,624
40009,"Beckham County, Oklahoma",143069,904
40011,"Blaine County, Oklahoma",108452,652
40013,"Bryan County, Oklahoma",119294,766
40015,"Caddo County, Oklahoma",95243,518
40017,"Canadian County, Oklahoma",155492,1559
40019,"Carter County, Oklahoma",129311,981
40021,"Cherokee County, Oklahoma",141212,754
40023,"Choctaw County, Oklahoma",105121,465
40025,"Cimarron County, Oklahoma",83123,514
40027,"Cleveland County, Oklahoma",172275,1756
40029,"Coal County, Oklahoma",119774,533
40031,"Comanche County, Oklahoma",133613,1136
40033,"Cotton County, Oklahoma",96155,727
40035,"Craig County, Oklahoma",123333,727
40037,"Creek County, Oklahoma",128654,1042
40039,"Custer County, Oklahoma",132991,890
40041,"Delaware County, Oklahoma",155569,899
40043,"Dewey County, Oklahoma",95658,544
40045,"Ellis County, Oklahoma",131552,624
40047,"Garfield County, Oklahoma",120042,981
40049,"Garvin County, Oklahoma",126347,643
40051,"Grady County, Oklahoma",125475,947
40053,"Grant County, Oklahoma",90684,458
40055,"Greer County, Oklahoma",83554,490
40057,"Harmon County, Oklahoma",66091,486
40059,"Harper County, Oklahoma",79043,457
40061,"Haskell County, Oklahoma",101794,567
40063,"Hughes County, Oklahoma",85597,462
40065,"Jackson County, Oklahoma",115617,785
40067,"Jefferson County, Oklahoma",116540,464
40069,"Johnston County, Oklahoma",140870,548
40071,"Kay County, Oklahoma",98187,748
40073,"Kingfisher County, Oklahoma",153097,888
40075,"Kiowa County, Oklahoma",76499,497
40077,"Latimer County, Oklahoma",107728,425
40079,"Le Flore County, Oklahoma",105387,621
40081,"Lincoln County, Oklahoma",128169,676
40083,"Logan County, Oklahoma",163311,1355
40085,"Love County, Oklahoma",131705,766
40087,"McClain County, Oklahoma",179140,1288
40089,"McCurtain County, Oklahoma",100545,446
40091,"McIntosh County, Oklahoma",116674,546
40093,"Major County, Oklahoma",104866,714
40095,"Marshall County, Oklahoma",131365,597
40097,"Mayes County, Oklahoma",125257,793
40099,"Murray County, Oklahoma",113869,580
40101,"Muskogee County, Oklahoma",111387,790
40103,"Noble County, Oklahoma",133528,911
40105,"Nowata County, Oklahoma",95397,578
40107,"Okfuskee County, Oklahoma",99008,562
40109,"Oklahoma County, Oklahoma",169218,1722
40111,"Okmulgee County, Oklahoma",98089,659
40113,"Osage County, Oklahoma",131291,908
40115,"Ottawa County, Oklahoma",105735,580
40117,"Pawnee County, Oklahoma",109406,758
40119,"Payne County, Oklahoma",156076,1260
40121,"Pittsburg County, Oklahoma",124595,645
40123,"Pontotoc County, Oklahoma",128280,670
40125,"Pottawatomie County, Oklahoma",122381,811
40127,"Pushmataha County, Oklahoma",107105,440
40129,"Roger Mills County, Oklahoma",118883,1051
40131,"Rogers County, Oklahoma",167043,1340
40133,"Seminole County, Oklahoma",96962,525
40135,"Sequoyah County, Oklahoma",108352,567
40137,"Stephens County, Oklahoma",117106,756
40139,"Texas County, Oklahoma",102427,630
40141,"Tillman County, Oklahoma",77313,495
40143,"Tulsa County, Oklahoma",169938,1915
40145,"Wagoner County, Oklahoma",158592,1303
40147,"Washington County, Oklahoma",130414,1118
40149,"Washita County, Oklahoma",94828,548
40151,"Woods County, Oklahoma",115102,594
40153,"Woodward County, Oklahoma",133180,802
41001,"Baker County, Oregon",203688,1620
41003,"Benton County, Oregon",287790,3057
41005,"Clackamas County, Oregon",343240,3653
41007,"Clatsop County, Oregon",283488,2266
41009,"Columbia County, Oregon",227703,2234
41011,"Coos County, Oregon",199334,1734
41013,"Crook County, Oregon",207108,1782
41015,"Curry County, Oregon",240255,1576
41017,"Deschutes County, Oregon",294622,2821
41019,"Douglas County, Oregon",205527,1586
41021,"Gilliam County, Oregon",135072,1233
41023,"Grant County, Oregon",213401,1532
41025,"Harney County, Oregon",163834,1372
41027,"Hood River County, Oregon",362282,2553
41029,"Jackson County, Oregon",248401,2309
41031,"Jefferson County, Oregon",207839,1837
41033,"Josephine County, Oregon",240919,1495
41035,"Klamath County, Oregon",184409,1353
41037,"Lake County, Oregon",178818,1732
41039,"Lane County, Oregon",240293,2400
41041,"Lincoln County, Oregon",259363,2427
41043,"Linn County, Oregon",194777,2129
41045,"Malheur County, Oregon",175175,1421
41047,"Marion County, Oregon",215971,2352
41049,"Morrow County, Oregon",146683,1686
41051,"Multnomah County, Oregon",312245,3570
41053,"Polk County, Oregon",230612,2447
41055,"Sherman County, Oregon",180674,1505
41057,"Tillamook County, Oregon",261893,1874
41059,"Umatilla County, Oregon",162374,1808
41061,"Union County, Oregon",197934,1663
41063,"Wallowa County, Oregon",283529,1710
41065,"Wasco County, Oregon",211805,2240
41067,"Washington County, Oregon",305039,3433
41069,"Wheeler County, Oregon",188253,1589
41071,"Yamhill County, Oregon",272333,2379
42001,"Adams County, Pennsylvania",215790,2806
42003,"Allegheny County, Pennsylvania",161258,3200
42005,"Armstrong County, Pennsylvania",116028,1955
42007,"Beaver County, Pennsylvania",137893,2222
42009,"Bedford County, Pennsylvania",140963,1295
42011,"Berks County, Pennsylvania",189016,3627
42013,"Blair County, Pennsylvania",135590,1437
42015,"Bradford County, Pennsylvania",158779,1806
42017,"Bucks County, Pennsylvania",348663,4941
42019,"Butler County, Pennsylvania",206791,2524
42021,"Cambria County, Pennsylvania",112775,1537
42023,"Cameron County, Pennsylvania",90339,1529
42025,"Carbon County, Pennsylvania",161794,2699
42027,"Centre County, Pennsylvania",219415,2738
42029,"Chester County, Pennsylvania",373848,5066
42031,"Clarion County, Pennsylvania",142575,1431
42033,"Clearfield County, Pennsylvania",107476,1471
42035,"Clinton County, Pennsylvania",130598,1726
42037,"Columbia County, Pennsylvania",157172,1692
42039,"Crawford County, Pennsylvania",128259,2001
42041,"Cumberland County, Pennsylvania",214677,2507
42043,"Dauphin County, Pennsylvania",177065,2825
42045,"Delaware County, Pennsylvania",276588,4837
42047,"Elk County, Pennsylvania",114194,1624
42049,"Erie County, Pennsylvania",140634,2374
42051,"Fayette County, Pennsylvania",110837,1346
42053,"Forest County, Pennsylvania",105278,1124
42055,"Franklin County, Pennsylvania",190532,2153
42057,"Fulton County, Pennsylvania",177002,1898
42059,"Greene County, Pennsylvania",118132,1789
42061,"Huntingdon County, Pennsylvania",142421,1337
42063,"Indiana County, Pennsylvania",140040,2012
42065,"Jefferson County, Pennsylvania",117979,1362
42067,"Juniata County, Pennsylvania",172456,1711
42069,"Lackawanna County, Pennsylvania",167208,2384
42071,"Lancaster County, Pennsylvania",215841,3139
42073,"Lawrence County, Pennsylvania",123746,1753
42075,"Lebanon County, Pennsylvania",196223,2564
42077,"Lehigh County, Pennsylvania",217072,3673
42079,"Luzerne County, Pennsylvania",146762,2196
42081,"Lycoming County, Pennsylvania",153248,2063
42083,"McKean County, Pennsylvania",91146,1476
42085,"Mercer County, Pennsylvania",132987,1765
42087,"Mifflin County, Pennsylvania",123928,1769
42089,"Monroe County, Pennsylvania",200187,4417
42091,"Montgomery County, Pennsylvania",334782,4838
42093,"Montour County, Pennsylvania",182099,1926
42095,"Northampton County, Pennsylvania",227592,3940
42097,"Northumberland County, Pennsylvania",122691,1463
42099,"Perry County, Pennsylvania",173697,2193
42101,"Philadelphia County, Pennsylvania",177534,1676
42103,"Pike County, Pennsylvania",208773,3055
42105,"Potter County, Pennsylvania",130109,1672
42107,"Schuylkill County, Pennsylvania",122859,1881
42109,"Snyder County, Pennsylvania",159041,1849
42111,"Somerset County, Pennsylvania",128104,1444
42113,"Sullivan County, Pennsylvania",183685,1654
42115,"Susquehanna County, Pennsylvania",174736,2007
42117,"Tioga County, Pennsylvania",153928,1978
42119,"Union County, Pennsylvania",183318,2409
42121,"Venango County, Pennsylvania",102399,1550
42123,"Warren County, Pennsylvania",111360,1620
42125,"Washington County, Pennsylvania",173398,2149
42127,"Wayne County, Pennsylvania",213996,2450
42129,"Westmoreland County, Pennsylvania",157211,2332
42131,"Wyoming County, Pennsylvania",204797,2324
42133,"York County, Pennsylvania",191224,3205
44001,"Bristol County, Rhode Island",398878,5931
44003,"Kent County, Rhode Island",249900,4218
44005,"Newport County, Rhode Island",492772,5027
44007,"Providence County, Rhode Island",238516,3986
44009,"Washington County, Rhode Island",375172,4584
45001,"Abbeville County, South Carolina",111362,602
45003,"Aiken County, South Carolina",166347,839
45005,"Allendale County, South Carolina",87768,440
45007,"Anderson County, South Carolina",152807,907
45009,"Bamberg County, South Carolina",96328,556
45011,"Barnwell County, South Carolina",92879,562
45013,"Beaufort County, South Carolina",375932,1887
45015,"Berkeley County, South Carolina",189794,984
45017,"Calhoun County, South Carolina",133930,665
45019,"Charleston County, South Carolina",352798,1766
45021,"Cherokee County, South Carolina",123232,542
45023,"Chester County, South Carolina",124041,617
45025,"Chesterfield County, South Carolina",111918,446
45027,"Clarendon County, South Carolina",118440,630
45029,"Colleton County, South Carolina",132186,769
45031,"Darlington County, South Carolina",116718,505
45033,"Dillon County, South Carolina",103544,467
45035,"Dorchester County, South Carolina",185799,1310
45037,"Edgefield County, South Carolina",159237,732
45039,"Fairfield County, South Carolina",150026,769
45041,"Florence County, South Carolina",141583,628
45043,"Georgetown County, South Carolina",232209,1081
45045,"Greenville County, South Carolina",195906,1282
45047,"Greenwood County, South Carolina",137590,881
45049,"Hampton County, South Carolina",95875,669
45051,"Horry County, South Carolina",185171,808
45053,"Jasper County, South Carolina",146930,907
45055,"Kershaw County, South Carolina",149095,714
45057,"Lancaster County, South Carolina",174368,954
45059,"Laurens County, South Carolina",116299,540
45061,"Lee County, South Carolina",81877,477
45063,"Lexington County, South Carolina",170404,933
45065,"McCormick County, South Carolina",160836,1008
45067,"Marion County, South Carolina",100815,495
45069,"Marlboro County, South Carolina",80529,365
45071,"Newberry County, South Carolina",147659,979
45073,"Oconee County, South Carolina",197204,941
45075,"Orangeburg County, South Carolina",119754,766
45077,"Pickens County, South Carolina",157305,765
45079,"Richland County, South Carolina",183704,1420
45081,"Saluda County, South Carolina",126309,659
45083,"Spartanburg County, South Carolina",151270,946
45085,"Sumter County, South Carolina",127767,760
45087,"Union County, South Carolina",91555,549
45089,"Williamsburg County, South Carolina",116091,523
45091,"York County, South Carolina",205366,1232
46003,"Aurora County, South Dakota",116270,1211
46005,"Beadle County, South Dakota",116686,1692
46007,"Bennett County, South Dakota",89583,1150
46009,"Bon Homme County, South Dakota",96961,1276
46011,"Brookings County, South Dakota",170154,2278
46013,"Brown County, South Dakota",171426,2132
46015,"Brule County, South Dakota",122664,1521
46017,"Buffalo County, South Dakota",89134,434
46019,"Butte County, South Dakota",132269,1702
46021,"Campbell County, South Dakota",99688,1202
46023,"Charles Mix County, South Dakota",114943,1295
46025,"Clark County, South Dakota",128730,1539
46027,"Clay County, South Dakota",141655,2096
46029,"Codington County, South Dakota",160911,1817
46031,"Corson County, South Dakota",101836,1047
46033,"Custer County, South Dakota",230579,2224
46035,"Davison County, South Dakota",140481,1989
46037,"Day County, South Dakota",106289,1219
46039,"Deuel County, South Dakota",157479,1471
46041,"Dewey County, South Dakota",73221,566
46043,"Douglas County, South Dakota",106481,1336
46045,"Edmunds County, South Dakota",189738,1447
46047,"Fall River County, South Dakota",133988,1653
46049,"Faulk County, South Dakota",115023,1475
46051,"Grant County, South Dakota",117943,1501
46053,"Gregory County, South Dakota",74567,1057
46055,"Haakon County, South Dakota",132149,995
46057,"Hamlin County, South Dakota",141416,1710
46059,"Hand County, South Dakota",144619,1390
46061,"Hanson County, South Dakota",142961,1591
46063,"Harding County, South Dakota",156417,1460
46065,"Hughes County, South Dakota",178108,2147
46067,"Hutchinson County, South Dakota",104239,1383
46069,"Hyde County, South Dakota",112307,1452
46071,"Jackson County, South Dakota",99384,1079
46073,"Jerauld County, South Dakota",139520,1160
46075,"Jones County, South Dakota",104629,913
46077,"Kingsbury County, South Dakota",127020,1450
46079,"Lake County, South Dakota",166849,1862
46081,"Lawrence County, South Dakota",197681,2306
46083,"Lincoln County, South Dakota",232994,3078
46085,"Lyman County, South Dakota",89298,996
46087,"McCook County, South Dakota",133636,1709
46089,"McPherson County, South Dakota",86908,1165
46091,"Marshall County, South Dakota",122059,1414
46093,"Meade County, South Dakota",171403,2257
46095,"Mellette County, South Dakota",127946,1008
46097,"Miner County, South Dakota",118373,1388
46099,"Minnehaha County, South Dakota",179297,2320
46101,"Moody County, South Dakota",155244,1787
46103,"Pennington County, South Dakota",181873,2422
46105,"Perkins County, South Dakota",144661,1280
46107,"Potter County, South Dakota",95845,1314
46109,"Roberts County, South Dakota",148361,1314
46111,"Sanborn County, South Dakota",118089,1148
46113,"Shannon County, South Dakota",71942,124
46115,"Spink County, South Dakota",102890,1339
46117,"Stanley County, South Dakota",210754,2064
46119,"Sully County, South Dakota",126842,1591
46121,"Todd County, South Dakota",83390,452
46123,"Tripp County, South Dakota",125620,1247
46125,"Turner County, South Dakota",120729,1676
46127,"Union County, South Dakota",193073,2482
46129,"Walworth County, South Dakota",94798,1264
46135,"Yankton County, South Dakota",143718,1945
46137,"Ziebach County, South Dakota",85497,495
47001,"Anderson County, Tennessee",160737,1267
47003,"Bedford County, Tennessee",144653,895
47005,"Benton County, Tennessee",111761,614
47007,"Bledsoe County, Tennessee",130614,618
47009,"Blount County, Tennessee",194681,1154
47011,"Bradley County, Tennessee",169320,1048
47013,"Campbell County, Tennessee",118124,585
47015,"Cannon County, Tennessee",145017,889
47017,"Carroll County, Tennessee",102972,759
47019,"Carter County, Tennessee",122584,763
47021,"Cheatham County, Tennessee",184495,1139
47023,"Chester County, Tennessee",123364,688
47025,"Claiborne County, Tennessee",119361,734
47027,"Clay County, Tennessee",112232,724
47029,"Cocke County, Tennessee",127344,680
47031,"Coffee County, Tennessee",139448,1150
47033,"Crockett County, Tennessee",106267,758
47035,"Cumberland County, Tennessee",188563,643
47037,"Davidson County, Tennessee",237182,2202
47039,"Decatur County, Tennessee",120086,526
47041,"DeKalb County, Tennessee",159308,713
47043,"Dickson County, Tennessee",181570,1131
47045,"Dyer County, Tennessee",135747,1059
47047,"Fayette County, Tennessee",214330,961
47049,"Fentress County, Tennessee",129691,518
47051,"Franklin County, Tennessee",148163,1001
47053,"Gibson County, Tennessee",117061,954
47055,"Giles County, Tennessee",138059,833
47057,"Grainger County, Tennessee",127216,673
47059,"Greene County, Tennessee",142888,686
47061,"Grundy County, Tennessee",104410,481
47063,"Hamblen County, Tennessee",149220,827
47065,"Hamilton County, Tennessee",196151,1745
47067,"Hancock County, Tennessee",99872,533
47069,"Hardeman County, Tennessee",117552,735
47071,"Hardin County, Tennessee",132392,620
47073,"Hawkins County, Tennessee",140749,860
47075,"Haywood County, Tennessee",135938,934
47077,"Henderson County, Tennessee",118993,726
47079,"Henry County, Tennessee",137908,733
47081,"Hickman County, Tennessee",139346,710
47083,"Houston County, Tennessee",122453,795
47085,"Humphreys County, Tennessee",134284,678
47087,"Jackson County, Tennessee",118473,670
47089,"Jefferson County, Tennessee",162253,865
47091,"Johnson County, Tennessee",128297,594
47093,"Knox County, Tennessee",194502,1344
47095,"Lake County, Tennessee",96808,765
47097,"Lauderdale County, Tennessee",124822,781
47099,"Lawrence County, Tennessee",127764,794
47101,"Lewis County, Tennessee",130383,536
47103,"Lincoln County, Tennessee",135925,711
47105,"Loudon County, Tennessee",256926,1106
47107,"McMinn County, Tennessee",142718,656
47109,"McNairy County, Tennessee",120914,695
47111,"Macon County, Tennessee",117941,638
47113,"Madison County, Tennessee",149789,1159
47115,"Marion County, Tennessee",147269,712
47117,"Marshall County, Tennessee",147368,1131
47119,"Maury County, Tennessee",157560,1087
47121,"Meigs County, Tennessee",135239,598
47123,"Monroe County, Tennessee",153654,739
47125,"Montgomery County, Tennessee",163617,1338
47127,"Moore County, Tennessee",155873,877
47129,"Morgan County, Tennessee",111567,755
47131,"Obion County, Tennessee",114886,789
47133,"Overton County, Tennessee",128212,582
47135,"Perry County, Tennessee",109923,611
47137,"Pickett County, Tennessee",128383,510
47139,"Polk County, Tennessee",139888,766
47141,"Putnam County, Tennessee",185605,1094
47143,"Rhea County, Tennessee",134798,668
47145,"Roane County, Tennessee",158048,1052
47147,"Robertson County, Tennessee",173567,1273
47149,"Rutherford County, Tennessee",181621,1404
47151,"Scott County, Tennessee",110307,742
47153,"Sequatchie County, Tennessee",183493,865
47155,"Sevier County, Tennessee",184346,704
47157,"Shelby County, Tennessee",176795,2508
47159,"Smith County, Tennessee",136983,749
47161,"Stewart County, Tennessee",139478,813
47163,"Sullivan County, Tennessee",150069,1044
47165,"Sumner County, Tennessee",219870,1412
47167,"Tipton County, Tennessee",151513,1012
47169,"Trousdale County, Tennessee",131237,914
47171,"Unicoi County, Tennessee",134398,726
47173,"Union County, Tennessee",130516,624
47175,"Van Buren County, Tennessee",115451,466
47177,"Warren County, Tennessee",124186,731
47179,"Washington County, Tennessee",179029,1208
47181,"Wayne County, Tennessee",107911,562
47183,"Weakley County, Tennessee",120946,723
47185,"White County, Tennessee",132826,678
47187,"Williamson County, Tennessee",399477,2353
47189,"Wilson County, Tennessee",217656,1345
48001,"Anderson County, Texas",106421,1437
48003,"Andrews County, Texas",133002,1512
48005,"Angelina County, Texas",115690,1562
48007,"Aransas County, Texas",172932,2169
48009,"Archer County, Texas",126228,1597
48011,"Armstrong County, Texas",127217,1615
48013,"Atascosa County, Texas",127792,1520
48015,"Austin County, Texas",192158,2390
48017,"Bailey County, Texas",84373,1360
48019,"Bandera County, Texas",187884,2287
48021,"Bastrop County, Texas",148814,2508
48023,"Baylor County, Texas",106647,1245
48025,"Bee County, Texas",96742,1233
48027,"Bell County, Texas",151986,2476
48029,"Bexar County, Texas",162713,3202
48031,"Blanco County, Texas",279781,2915
48033,"Borden County, Texas",143263,593
48035,"Bosque County, Texas",144012,1366
48037,"Bowie County, Texas",127036,1862
48039,"Brazoria County, Texas",155413,3280
48041,"Brazos County, Texas",175371,3008
48043,"Brewster County, Texas",138500,1673
48045,"Briscoe County, Texas",78428,838
48047,"Brooks County, Texas",74192,803
48049,"Brown County, Texas",115315,1563
48051,"Burleson County, Texas",137597,1429
48053,"Burnet County, Texas",227536,2657
48055,"Caldwell County, Texas",132433,2001
48057,"Calhoun County, Texas",136261,1495
48059,"Callahan County, Texas",94179,1079
48061,"Cameron County, Texas",101990,1750
48063,"Camp County, Texas",120858,1544
48065,"Carson County, Texas",114628,1628
48067,"Cass County, Texas",106456,1091
48069,"Castro County, Texas",119525,1474
48071,"Chambers County, Texas",163527,2248
48073,"Cherokee County, Texas",111839,1431
48075,"Childress County, Texas",85812,1142
48077,"Clay County, Texas",109753,1632
48079,"Cochran County, Texas",47637,661
48081,"Coke County, Texas",98664,1105
48083,"Coleman County, Texas",129497,984
48085,"Collin County, Texas",253672,5021
48087,"Collingsworth County, Texas",99369,1201
48089,"Colorado County, Texas",176683,1744
48091,"Comal County, Texas",267840,3287
48093,"Comanche County, Texas",116152,1337
48095,"Concho County, Texas",130539,1871
48097,"Cooke County, Texas",154355,2381
48099,"Coryell County, Texas",128815,1811
48101,"Cottle County, Texas",48839,742
48103,"Crane County, Texas",82222,864
48105,"Crockett County, Texas",95842,582
48107,"Crosby County, Texas",76210,1192
48109,"Culberson County, Texas",51466,969
48111,"Dallam County, Texas",84777,1244
48113,"Dallas County, Texas",208314,3615
48115,"Dawson County, Texas",92031,1274
48117,"Deaf Smith County, Texas",108450,1763
48119,"Delta County, Texas",104658,1510
48121,"Denton County, Texas",230247,4513
48123,"DeWitt County, Texas",207797,1326
48125,"Dickens County, Texas",84518,887
48127,"Dimmit County, Texas",90818,1312
48129,"Donley County, Texas",112706,1102
48131,"Duval County, Texas",74325,722
48133,"Eastland County, Texas",86783,914
48135,"Ector County, Texas",116924,1563
48137,"Edwards County, Texas",122598,1018
48139,"Ellis County, Texas",159075,2711
48141,"El Paso County, Texas",133581,2671
48143,"Erath County, Texas",156081,1780
48145,"Falls County, Texas",87241,1045
48147,"Fannin County, Texas",119439,1717
48149,"Fayette County, Texas",198968,1843
48151,"Fisher County, Texas",74824,956
48153,"Floyd County, Texas",83373,1192
48155,"Foard County, Texas",86235,1015
48157,"Fort Bend County, Texas",227196,5137
48159,"Franklin County, Texas",161058,1872
48161,"Freestone County, Texas",110255,1316
48163,"Frio County, Texas",83572,1249
48165,"Gaines County, Texas",119974,1558
48167,"Galveston County, Texas",176176,3437
48169,"Garza County, Texas",117991,1008
48171,"Gillespie County, Texas",274656,2852
48173,"Glasscock County, Texas",182805,1191
48175,"Goliad County, Texas",183842,1301
48177,"Gonzales County, Texas",157242,1527
48179,"Gray County, Texas",91346,1452
48181,"Grayson County, Texas",141430,2119
48183,"Gregg County, Texas",152673,2110
48185,"Grimes County, Texas",141920,1580
48187,"Guadalupe County, Texas",166580,2677
48189,"Hale County, Texas",90569,1421
48191,"Hall County, Texas",60689,1033
48193,"Hamilton County, Texas",200660,1949
48195,"Hansford County, Texas",96226,1311
48197,"Hardeman County, Texas",58937,868
48199,"Hardin County, Texas",116028,1469
48201,"Harris County, Texas",195462,3661
48203,"Harrison County, Texas",131615,1572
48205,"Hartley County, Texas",192904,3032
48207,"Haskell County, Texas",60707,835
48209,"Hays County, Texas",228772,3931
48211,"Hemphill County, Texas",140999,1942
48213,"Henderson County, Texas",132445,1668
48215,"Hidalgo County, Texas",104170,1948
48217,"Hill County, Texas",117397,1623
48219,"Hockley County, Texas",98277,1504
48221,"Hood County, Texas",173764,2170
48223,"Hopkins County, Texas",123761,1633
48225,"Houston County, Texas",114655,1151
48227,"Howard County, Texas",101578,1220
48229,"Hudspeth County, Texas",59325,755
48231,"Hunt County, Texas",125420,1972
48233,"Hutchinson County, Texas",89001,1440
48235,"Irion County, Texas",192275,1588
48237,"Jack County, Texas",110064,1391
48239,"Jackson County, Texas",128462,1551
48241,"Jasper County, Texas",108320,1138
48243,"Jeff Davis County, Texas",154286,1266
48245,"Jefferson County, Texas",124082,2015
48247,"Jim Hogg County, Texas",85504,1053
48249,"Jim Wells County, Texas",92300,1231
48251,"Johnson County, Texas",146017,2303
48253,"Jones County, Texas",102735,1137
